code,name,Artista,Musica,Letra
01044,01044.mp4,Jairzinho e Simony,Coração De Papelão,Recortei a luz da lua e colei num
01045,01045.mp4,Eliana,Os Dedinhos,Ou ou... Dedinhos... Polegares
01046,01046.mp4,Balão Mágico (A turma do),Dia Dos Pais,Um passarinho me acordou
01047,01047.mp4,Sandy e Junior,Dig-Dig-Joy,Dig-dig-joy...vem brincar comigo
01048,01048.mp4,Mulekada,Foi De Brincadeira,"""Vamos brincar do que brincar de"
01049,01049.mp4,Infantil,Fui Morar Numa Casinha,Fui morar numa casinha nha
01050,01050.mp4,Os Saltimbancos,História De Uma Gata,"""Me alimentaram me acariciaram"
01051,01051.mp4,Infantil,Meu Lanchinho,Meu lanchinho meu lanchinho
01052,01052.mp4,Infantil,Meu Pintinho Amarelinho,Meu pintinho amarelinho
01053,01053.mp4,Xuxa,Milagre Da Vida,Descobri uma palavra que
01054,01054.mp4,Chico Buarque,O Caderno,Sou eu que vou seguir você
01055,01055.mp4,MPB4,O Pato,Lá vem o pato pata aqui pata
01056,01056.mp4,Infantil,O Sapo Não Lava O Pé,O sapo não lava o pé não lava
01057,01057.mp4,Infantil,O Sapo Uá Quá Quá,O sapo o sapo na beira da lagoa
01058,01058.mp4,Infantil,O Sítio Do Seu Lobato,Seu Lobato tinha um sítio
01060,01060.mp4,Xuxa,Parabéns Da Xuxa,Hoje vai ser uma festa
01061,01061.mp4,Infantil,Pirulito Que Bate Bate,Pirulito que bate bate pirulito que
01062,01062.mp4,Infantil,Piuí Piuí Piuí,Piuí piuí piuí coloca a mão no
01063,01063.mp4,Castelo Rá-Tim-Bum,Ratinho Tomando Banho,Tchau preguiça tchau sujeira
01064,01064.mp4,Infantil,Samba Lelê,Samba lelê tá doente
01065,01065.mp4,Ney Matogrosso,São Francisco,Lá vai São Francisco pelo caminho
01066,01066.mp4,Balão Mágico (A turma do),Superfantástico,Super fantástico amigo
01067,01067.mp4,Jana Bianchi,Tema De Pokémon,Esse meu jeito de viver ninguém
01068,01068.mp4,Infantil,"Um, Dois, Três Indiozinhos",Um dois três indiozinhos quatro
01069,01069.mp4,Balão Mágico (A turma do),Ursinho Pimpão (Mi Osito Pelón),Vem meu ursinho querido meu
01070,01070.mp4,Sandy e Junior,Vai Ter Que Rebolar,Garota o que é que eu faço
01071,01071.mp4,Musical San Francisco,Atenda O Telefone,Atenda o telefone por favor meu bem
01072,01072.mp4,Jeito Moleque,Coração Aberto,Ta na cara o meu sentimento
01073,01073.mp4,Alexandre Pires,Dessa Vez Eu Me Rendo,Dizem que amor não mata mas judia da
01074,01074.mp4,Cheiro de Amor,Dias De Sol,Dias de Sol
01075,01075.mp4,Mart'nália,Ela É Minha Cara,Causa reboliço aonde passa
01076,01076.mp4,Frejat,Eu Não Quero Brigar Mais Não,Eu amo o cheiro do seu cabelo
01077,01077.mp4,Alexandre Peixe,Eu Sou Mais Você,Ô ô... ô ô ô ô
01078,01078.mp4,Rodriguinho e Thiaguinho,Fatalmente,Passei a vida inteira
01079,01079.mp4,Swing e Simpatia,Irracional,Já tem um mês e tal que a gente está
01080,01080.mp4,Exaltasamba,Jogo De Sedução,Lê...
01081,01081.mp4,Jota Quest,La Plata,Grana suja grana justa
01082,01082.mp4,Tatau,Mais De Mil Motivos,Eta garota assustada
01083,01083.mp4,Wanessa Camargo,Me Pega De Jeito,Se correr o bicho pega
01084,01084.mp4,Inimigos da HP,Mil Palavras,Já procurei mil palavras pra dizer o
01085,01085.mp4,Victor e Leo,Nada Normal,Lareira pra acender
01086,01086.mp4,Seu Cuca,Não Há,Eu quero você
01087,01087.mp4,Jeito Moleque,Nas Nuvens,Voz de criança pista de dança
01088,01088.mp4,Zezé Di Camargo e Luciano,Nunca Amei Assim,Sei que quero sei que amo
01089,01089.mp4,Strike,O Jogo Virou,E eu sigo em frente
01090,01090.mp4,Papas na Língua,"Oba, Oba",Oba oba oba
01091,01091.mp4,Roberto Leal,Bate O Pé,Ai bate o pé bate o pé bate o pé
01092,01092.mp4,Tihuana,De Longe,Ver as coisas como elas são
01093,01093.mp4,Fernando Mendes,De Que Vale Ter Tudo Na Vida,Nada mais importa agora
01094,01094.mp4,Isabella Taviani,Diga Sim Pra Mim,Eu pensei em comprar algumas flores
01095,01095.mp4,O Rappa,Meu Mundo É O Barro,Moço peço licença eu sou novo aqui
01096,01096.mp4,Biquini Cavadão e Renato Russo,Múmias,Bem aventurados sejam aqueles
01097,01097.mp4,Leonardo,Por Que É Tão Cruel O Amor?,Não se acaba o amor só dizendo adeus
01098,01098.mp4,Sorriso Maroto,Tarde Demais,Tarde demais pra você se tocar
01099,01099.mp4,Roberto Leal,Verde Vinho,Ninguém na rua na noite fria
01100,01100.mp4,Zé Ramalho,Vila Do Sossego,Oh eu não sei se eram os antigos que
01101,01101.mp4,Zeca Baleiro,Você É Má,Vá se danar
01102,01102.mp4,Eduardo Costa e Bruno e Marrone,Você Foi Atriz,Vou tentar te esquecer mas não vou pro
01103,01103.mp4,Nara Leão,Até Quem Sabe,Até um dia até talvez até quem sabe
01104,01104.mp4,Inimigos da HP,Bons Momentos,São seus olhos sua boca
01105,01105.mp4,Mart'nália,Cabide,Se eu fingir e sair por aí na noitad
01106,01106.mp4,Alexandre Pires e Daniel,Cheguei Tarde Demais,Não faz não quer não vem não fala nada
01107,01107.mp4,Mart'nália,"Don'T Worry, Be Happy",Here's a little song I wrote
01108,01108.mp4,Lenine,É O Que Me Interessa,Daqui desse momento
01109,01109.mp4,Gonzaguinha,Feliz,Para quem bem viveu o amor
01110,01110.mp4,Grupo To Legal,Louca Amizade,Toda madrugada eu só penso em você
01111,01111.mp4,Doce Encontro,Lugares Proibidos,Eu gosto do claro
01112,01112.mp4,Natiruts,Naticongo,Tinha a coragem e a calma de um rei
01113,01113.mp4,Sampa Crew,No Mesmo Lugar,Já faz algum tempo
01114,01114.mp4,Fernando e Sorocaba,Noite Enluarada,Noite enluarada hoje vou te amar
01115,01115.mp4,Grupo É Demais,Ouve Essa Canção,Vem... ouve essa canção
01116,01116.mp4,Doce Encontro,Perdoa,Perdoa
01117,01117.mp4,Atitude 4,Pro Mundo Inteiro,Eu nunca tive amor assim
01118,01118.mp4,Exaltasamba,Se Liga,Já faz um tempo que eu venho te falan
01119,01119.mp4,Adriana Calcanhoto,Seu Pensamento,A uma hora dessas
01120,01120.mp4,Alceu Valença,Solidão,A solidão é fera a solidão devora
01121,01121.mp4,Frejat,Túnel Do Tempo,Nosso encontro aconteceu como eu ima
01122,01122.mp4,Ney Matogrosso,Um Pouco De Calor,Saí a toa nessa madrugada
01123,01123.mp4,Auto-Sustentável,2 Mundos,Será que dois mundos tão diferentes
01124,01124.mp4,Negra Li,Amar Em Vão,Hey me diz
01125,01125.mp4,Doce Encontro,Amor Jogado Fora,Faz tempo que eu não venho aqui
01126,01126.mp4,João Bosco e Vinícius,"Chora, Me Liga",Não era pra você se apaixonar
01127,01127.mp4,Edson e Hudson,Ciúme Exagerado,Já sofri já chorei
01128,01128.mp4,Paula Toller,Derretendo Satélites,Abro com as mãos te deixo olhar
01129,01129.mp4,Victor e Leo,Deus E Eu No Sertão,Nunca vi ninguém
01130,01130.mp4,Nayah,É Só Você Querer,É só você querer que eu posso voltar
01131,01131.mp4,Regis Danese,Faz Um Milagre Em Mim,Como Zaqueu eu quero subir
01132,01132.mp4,Diogo Nogueira,Malandro É Malandro E Mané É Mané,Malandro é malandro e mané é mané
01133,01133.mp4,Lenine,Martelo Bigorna,Muito do que eu faço
01134,01134.mp4,Leonardo,Mentirosa,O que posso fazer se a vida é assim
01135,01135.mp4,Waldick Soriano,Perfume De Gardênia,Perfume de gardênia tem em tua boca
01136,01136.mp4,Doce Encontro,Tô De Saco Cheio,La laiá laiá laiá laiá
01137,01137.mp4,Kaluana e Adriana Ribeiro,Tua Indiferença,Por que você não liga mais
01138,01138.mp4,Márcia,Veneno,Mas o que me faz chorar
01139,01139.mp4,Padre Fábio de Mello,Vida,Pelas ruas da cidade
01140,01140.mp4,Nelson Gonçalves,Violão,Violão
01141,01141.mp4,Waldick Soriano,A Carta,Minha querida saudações
01142,01142.mp4,Ivete Sangalo,Agora Eu Já Sei,Duvidava não entendia quando alguém
01143,01143.mp4,Chicas,Caras E Bocas,Pra que conteúdo se a casca é bacana
01144,01144.mp4,Papas na Língua,Disco Rock,Ela não pensou não acreditou
01145,01145.mp4,Paula Fernandes e Almir Sater,Jeito De Mato,De onde é que vem esses olhos tão tris
01146,01146.mp4,Marisa Monte,Mais Uma Vez,Mais uma vez eu vou te deixar
01147,01147.mp4,Os Thomés,Meu Amor,Senti o vazio e foi tanta dor
01148,01148.mp4,Rionegro e Solimões,Moído De Paixão,Saudade tá no meu olhar
01149,01149.mp4,Skank,Noites De Um Verão Qualquer,Noites de um verão qualquer
01150,01150.mp4,Agnela,Podia Ser,Não sei porque você não ...
01151,01151.mp4,Daniel,Pra Sempre Te Amar,Não somos duas crianças
01152,01152.mp4,Victor e Leo,Sonhos E Ilusôes Em Mim,No fraco pôr-do-sol me fortaleço
01153,01153.mp4,Aliados,Sorrindo,Ontem um sonho acabou
01154,01154.mp4,Jorge e Mateus,Traz Ela De Volta Pra Mim,Meu bem o que aconteceu
01155,01155.mp4,Maria Bethânia,Um Jeito Estúpido De Te Amar,Eu sei que eu tenho um jeito
01156,01156.mp4,Cazuza,Vai A Luta,Eu li teu nome num cartaz
01157,01157.mp4,Maria Cecília e Rodolfo,Você De Volta,Tudo que eu quero é você de volta
01158,01158.mp4,César e Paulinho,Você É Tudo Que Pedi Pra Deus,Na Fazenda da Esperança mora o meu a
01159,01159.mp4,Leonardo,Volte Amor,Não sei o que é que eu faço sem o seu
01160,01160.mp4,Jorge e Matheus,Vou Fazer Pirraça,Vou pagar promessa de joelhos
01161,01161.mp4,Udora,A Falta (Que Me Faz),Eu vou me dou te abro uma porta
01162,01162.mp4,Beth Carvalho,Amor De Verdade,Tem que ser agora ou nunca mais
01163,01163.mp4,Jorge Vercillo,Devaneio,Mergulhei no mar e não dava pé
01164,01164.mp4,Carlos José,Esmeralda,Vestida de noiva com véu e grinalda
01165,01165.mp4,Alcione,Eu Vou Pra Lapa,É ela a dama da noite...
01166,01166.mp4,Guilherme e Santiago,Franguinho Na Panela,O recanto onde eu moro é uma linda
01167,01167.mp4,Chico Buarque,Gota D'Água,Já lhe dei meu corpo
01168,01168.mp4,Zé Ramalho,Jardim Das Acácias Ii,Nada vejo por esta cidade
01169,01169.mp4,Pique Novo,Ligando Os Fatos,Pode até falar que nada aconteceu
01170,01170.mp4,Paralamas do Sucesso,Meu Sonho,Pode ser que meu sonho seja assim
01171,01171.mp4,Nelson Gonçalves,Meu Vício É Você,Boneca de trapo pedaço da vida
01172,01172.mp4,Bruno e Marrone,Não Tente Me Impedir,Dundêrarium dundêrarium dundêrarium
01173,01173.mp4,Cauby Peixoto,Ninguém É De Ninguém,Ninguém é de ninguém na vida tudo pas
01174,01174.mp4,Strike,No Veneno,Ela adora me odiar não me dá trela
01175,01175.mp4,CPM 22,Nossa Música,Lembro que disse
01176,01176.mp4,Udora,Pelo Menos Hoje,Hoje pelo menos hoje não há mais
01177,01177.mp4,Carlos José,Queria,Queria que você fosse o meu último
01178,01178.mp4,Wanderléia,Te Amo,Quisera ter a coragem de dizer
01179,01179.mp4,Ana Carolina,Vai,Espera aí
01180,01180.mp4,Grupo Tradição,Você Não Vale Um Real,Você não vale um real mas pra mim não
01181,01181.mp4,Zé Geraldo,A Fé,Tá na prece do cristão na festa do pa
01182,01182.mp4,Ornella Di Santis e Belo,Agenda,Sei que pra você eu sou apenas mais um
01183,01183.mp4,Zé Henrique e Gabriel,"Ah, Que Deus É Esse!",Se Ele chegar nesse lugar
01184,01184.mp4,Sorriso Maroto,Ainda Existe Amor Em Nós,Nós estamos separados
01185,01185.mp4,Calcinha Preta,Amor Dividido,Não quero mais esse amor dividido
01186,01186.mp4,João Bosco e Vinícius,Coração Só Vê Você,Se esse amor não falasse tão alto as
01187,01187.mp4,João Neto e Frederico,Detonou,Detonou explodiu
01188,01188.mp4,Leonardo,Esse Alguém Sou Eu,Meu pensamento
01189,01189.mp4,Franco Levine,Eu Tô Aqui,Senta aqui
01190,01190.mp4,Calcinha Preta,Você Não Vale Nada,Você nao vale nada mas eu gosto de vo
01191,01191.mp4,Nando Reis,Ainda Não Passou,Triste é não chorar
01192,01192.mp4,Jussara Silveira,Além Do Paraíso,Perversa serpente do mal mentirosa
01193,01193.mp4,Bruno e Marrone,Amor Não Vai Faltar,Me diz o que você quer que eu te
01194,01194.mp4,MC Babi,Anjo Da Madrugada,Uh uh uh uh uh uh uh
01195,01195.mp4,Nelson Gonçalves,Camisola Do Dia,Amor eu me lembro ainda
01196,01196.mp4,Nelson Gonçalves,Chore Comigo,Estou mais triste nesta triste noite
01197,01197.mp4,Leonardo,Longe,Onde é que eu fui parar aonde é esse
01198,01198.mp4,Noite Ilustrada,Meus Tempos De Criança,Eu daria tudo que tivesse
01199,01199.mp4,Janaina Kais,Mulher Pra Namorar,Chega
01200,01200.mp4,Fernando e Sorocaba,Paga Pau,Você diz que não me ama você diz que
01201,01201.mp4,Renato Teixeira,A Viola E O Cantador,La la la la
01202,01202.mp4,Eduardo Duzek,"Alô, Alô Brasil",Alô alô... quem fala é do Brasil
01203,01203.mp4,Titãs,Antes De Você,Antes não pensava em você
01204,01204.mp4,Papas na Língua,Balada Do Amor Perdido,Feche os olhos meu amor
01205,01205.mp4,Elizeth Cardoso,Canção Da Volta,Nunca mais vou fazer o que meu coração
01206,01206.mp4,Rita Lee,Cecy Bom (C'Est Si Bon),Cecy bom
01207,01207.mp4,Banda Calypso,Chá De Maracujá,Não adianta ligar que eu não atendo
01208,01208.mp4,Jota Canalha,Chatos Em Desfile,Se o cara chateia
01209,01209.mp4,Tchê Garotos,Chega De Deprê,Hoje vou sair
01210,01210.mp4,Alexandre Pires,Cigano,Era lindo o nosso amor
01211,01211.mp4,Zizi Possi,Corsário,Meu coração tropical tá coberto de ne
01212,01212.mp4,Inimigos da HP e Edson e Hudson,De Peito Aberto Pra Quem Quer Me Amar,Foi passou doeu e não dói mais
01213,01213.mp4,Jota Quest,De Volta Ao Planeta Dos Macacos,Lá fora
01214,01214.mp4,Fresno,Desde Quando Você Se Foi,Mais uma história com um final
01215,01215.mp4,Liah,E Não Vou Mais Deixar Você Tão Só,Se a vida inteira
01216,01216.mp4,Elba Ramalho,É Só Você Querer,O meu amor é seu
01217,01217.mp4,CPM 22,Estranho No Espelho,Quem você vê quando me olha
01218,01218.mp4,Claudia Leitte,Horizonte,Noite à toa sentimento de querer bem
01219,01219.mp4,Roger e Robson,Linda Menina,Linda... menina linda
01220,01220.mp4,Zezé Di Camargo e Luciano,Não Quero Te Perder,Quero sim
01221,01221.mp4,Roupa Nova,Natal Todo Dia,Um clima de sonho se espalha no ar
01222,01222.mp4,Rodriguinho e Nana Damasceno,O Amor Venceu,Conto os dias conto as horas
01223,01223.mp4,Teodoro e Sampaio,O Trem Tá Feio,Disse que aqui mais nada é de graça
01224,01224.mp4,Forró do Muído,Palácios E Castelos,Te pedi que me levasse a sério
01225,01225.mp4,Grupo Revelação,Pecadora,Lêlê lêlê lêlê lêlê lêlê
01226,01226.mp4,Monique Kessous,Pitangueira,Uma palavra de amor
01227,01227.mp4,Titãs,Porque Eu Sei Que É Amor,Porque eu sei que é amor
01228,01228.mp4,Chimarruts,Pra Ela,Se um dia alguém te deixou
01229,01229.mp4,Eduardo Costa,Presente De Deus,Hoje quando parei pra pensar
01230,01230.mp4,Latino e Banda Calypso,Propostas Indecentes,Venha dançar o amor se entregue por
01231,01231.mp4,Banda Eva e Netinho,Química Perfeita,Quando ela me olhou não vi mais nada
01232,01232.mp4,Rick e Renner,Riacho Sereno,O riacho é sereno o caminho é tranq
01233,01233.mp4,Emílio Santiago,Rosa Morena,Rosa morena
01234,01234.mp4,Jota Quest,Seis E Trinta,Pareço contigo normal e do avesso
01235,01235.mp4,Skank,Sutilmente,E quando eu estiver triste
01236,01236.mp4,Jorge Vercillo,Toda Espera,É a paciência foi pela vida inteira
01237,01237.mp4,Rud e Robson,Tomar Um Gole,Eu to cansado de trabaiá eu quero tom
01238,01238.mp4,Waldick Soriano,Torturas De Amor,Hoje que a noite está calma
01239,01239.mp4,Zélia Duncan,Tudo Sobre Você,Queria descobrir em vinte e quatro
01240,01240.mp4,Hugo e Tiago,Virou Rotina,Todo dia a mesma coisa já virou roti
01241,01241.mp4,Capital Inicial,A Vida É Minha (Eu Faço O Que Eu Quiser),Faça isso Faça aquilo
01242,01242.mp4,João Bosco e Vinícius,"Ah, É?",Olha
01243,01243.mp4,Sá e Guarabira,Atrás Poeira,Ele pegou um baio
01244,01244.mp4,Nelson Gonçalves,Carlos Gardel,Tango bandoneon uma guitarra que gem
01245,01245.mp4,Maria Cecília e Rodolfo,Coisas Esotéricas,Coisas esotéricas me passam na cabeça
01246,01246.mp4,João Mineiro e Marciano,Crises De Amor,Só existe um caminho pra nós dois
01247,01247.mp4,João Bosco e Vinícius,Curtição,Chega fazendo de conta que não me
01248,01248.mp4,Padre Fábio de Melo,Deus É Capaz,Deus é capaz de transformar tua vida
01249,01249.mp4,Titãs,Domingo,Não sei o que fazer não sei o que fazer
01250,01250.mp4,Bruno e Marrone,Duas Vezes Você,Se a saudade não doesse assim
01251,01251.mp4,Michel Teló e João Bosco e Vinícius,"Ei, Psiu, Beijo, Me Liga",Chegou e me notou
01252,01252.mp4,Nechvile,Eu Não Vou Mais Chorar,Amor vou te deixar
01253,01253.mp4,Zezé Di Camargo e Luciano,Faça Alguma Coisa,Faça alguma coisa enquanto é tempo
01254,01254.mp4,Erasmo Carlos,Filho Único,Ei mãe não sou mais menino
01255,01255.mp4,Bruno e Marrone,Flash Back De Nós Dois,Mas se quiser pode rolar
01256,01256.mp4,Belo,Incondicionalmente,Você vem me procurar faço tudo pra
01257,01257.mp4,Ritchie,Lágrimas Demais,No seu mundo também bate o sol
01258,01258.mp4,Latino e Dudu Nobre,Me Divirto Com As Erradas,Enquanto eu não encontro a mulher
01259,01259.mp4,Banda Djavú,Me Libera,O que pensa que eu sou
01260,01260.mp4,Jorge e Mateus,Mistérios,Não há disfarce nesse seu olhar
01261,01261.mp4,Sampa Crew,O Anjo E A Flor,Preste atenção tudo é segredo
01262,01262.mp4,João Bosco e Vinícius,O Fora,Cheguei atrasado pro encontro de amor
01263,01263.mp4,Lenine,O Silêncio Das Estrelas,Solidão
01264,01264.mp4,Forró do Muído,Pisadinha Do Muído,Alô DJ aperta o play deixa o som
01265,01265.mp4,Teodoro e Sampaio,Pitoco,Ganhei um cachorrinho por nome de Pitoco
01266,01266.mp4,Leonardo,"Por Favor, Reza Pra Nós",Por favor reza pra nós que a coisa tá
01267,01267.mp4,Edson e Hudson,Pra Não Chorar,Às vezes por impulso
01268,01268.mp4,Mylena,Quando,Quando eu quis me aproximar
01269,01269.mp4,Ivete Sangalo,Quanto Ao Tempo,Lágrimas não são forever
01270,01270.mp4,Banda Eva,Reggae Do Porto,Entardeceu lá no porto
01271,01271.mp4,D'Black,Revolta,Diga ó vida me diga me dê direção
01272,01272.mp4,Janaynna Targino,Sacanagem Tua,Sacanagem tua me deixar na rua
01273,01273.mp4,Legião Urbana,Se Fiquei Esperando Meu Amor Passar,Se fiquei esperando meu amor passar
01274,01274.mp4,Banda Calypso,Sem Direção,Eu tenho andado tão carente tão fora
01275,01275.mp4,Silvia Machete,Simplesmente Mulher,Tantas... sou só uma e sou tantas
01276,01276.mp4,Ângela Maria,Tango Pra Tereza,Hoje alguém pôs a rodar um disco
01277,01277.mp4,Fernanda Takai,Trevo De Quatro Folhas,Vivo esperando e procurando
01278,01278.mp4,Elizeth Cardoso,Última Forma,É como eu falei não ia durar
01279,01279.mp4,Fino Coletivo,Uma Raiz Uma Flor,Não diga que as estrelas estão mortas
01280,01280.mp4,Leonardo,Viajei,Não quis dizer não quis falar
01281,01281.mp4,Armandinho,A Filha,Quando me dá uma louca
01282,01282.mp4,LS Jack,Amanhã Não Se Sabe,Como as folhas com o vento
01283,01283.mp4,Daniel,Boêmio Apaixonado,Sou um viajante que passa
01284,01284.mp4,Chico Buarque,Brisa Do Mar,Brisa do mar
01285,01285.mp4,Madrigal,Cabocla,Quando a luz do sol invade o céu
01286,01286.mp4,Djavan,Capim,Capim do vale
01287,01287.mp4,Ângela Maria e Emílio Santiago,Escuta,Escuta
01288,01288.mp4,Chico Buarque e Elza Soares,Façamos (Vamos Amar),Os cidadãos no Japão fazem
01289,01289.mp4,Gilberto Gil,Forró No Escuro,O candeeiro se apagou o sanfoneiro
01290,01290.mp4,Teodoro e Sampaio,Homem Que Bate Em Mulher,Homem que bate em mulher covarde é
01291,01291.mp4,Chico Buarque,Homenagem Ao Malandro,Eu fui fazer um samba em homenagem
01292,01292.mp4,Jorge Vercillo,Invisível,Quando passou aqui você me abalou
01293,01293.mp4,Cidade Negra,Johnny B. Good,Lá no meio da baixada um gueto do Bra
01294,01294.mp4,Erasmo Carlos,Lero Lero,Meu bem
01295,01295.mp4,Silvio César,Levante Os Olhos,Levante os olhos
01296,01296.mp4,"Chico Buarque, Miúcha e Tom Jobim",Maninha,Se lembra da fogueira
01297,01297.mp4,Adriana Calcanhoto,Maresia,Meu amor me deixou levou minha identi
01298,01298.mp4,Lenine,Mero Detalhe,Não faz a menor diferença
01299,01299.mp4,Sérgio Reis,Meu Cavalo Zaino,Eu tenho um cavalo zaino
01300,01300.mp4,Banda Djavú,Não Desliga O Telefone,Amor por favor não desliga o telefon
01301,01301.mp4,Dick Farney,Nick Bar,Foi neste bar pequenino onde encontre
01302,01302.mp4,Leila Pinheiro,Nua Idéia,Lua cheia ilumina minha vida
01303,01303.mp4,Erasmo Carlos,O Caderninho,Eu queria ser o seu caderninho
01304,01304.mp4,Roberto Leal,O Imigrante,Tantos sonhos são desfeitos
01305,01305.mp4,Zé Ramalho,O Vento Vai Responder,Quantos caminhos se tem que andar
01306,01306.mp4,Detonautas,Olhos Certos,Tento te encontrar
01307,01307.mp4,Zezé Di Camargo e Luciano,Pra Sempre,Vai... longe muito longe
01308,01308.mp4,Eduardo Costa,Primeiro De Abril,Se eu bebi
01309,01309.mp4,João Bosco,Quando O Amor Acontece,Coração sem perdão
01310,01310.mp4,Leny Andrade,Rio,Rio que mora no mar
01311,01311.mp4,Cassiano,Salve Essa Flor,De um jardim sem cor
01312,01312.mp4,Peri Ribeiro,Samba Do Avião,Minha alma canta
01313,01313.mp4,Nenhum de Nós,Santa Felicidade,Traga sua alegria e mude minha vida
01314,01314.mp4,Maria Gadú,Shimbalaiê,Shimbalaiê
01315,01315.mp4,Falamansa,Tempo De Paz,Tudo que eu te desejo é sorte nessa
01316,01316.mp4,Padre Fábio de Mello,Tudo Posso,Posso tudo posso
01317,01317.mp4,Dorival Caymmi,Vatapá,Quem quiser vatapá ô que procure faze
01318,01318.mp4,Ataíde e Alexandre,Você Marcou Pra Mim,Quando eu acordei pela manhã
01319,01319.mp4,Márcio Greyck,Você Veio,Você veio pra mudar a minha história
01320,01320.mp4,Elis Regina,Vou Deitar E Rolar,Não venha querer se consolar
01321,01321.mp4,Zé Rodrix,Abaixo A Cueca,Homens chegou o momento...
01322,01322.mp4,Armandinho,Babilônia Me Chama,Babilônia me chama...
01323,01323.mp4,Belchior,Comentários A Respeito De John,Saia do meu caminho...
01324,01324.mp4,Cláudio Zoli,Flor Do Futuro,Tudo bem...
01325,01325.mp4,Ivete Sangalo,Na Base Do Beijo,Quando eu te pegar você...
01326,01326.mp4,Hyldon,Na Sombra De Uma Árvore,Larga de ser boba e vem...
01327,01327.mp4,Milionário e José Rico,Nenhuma Esperança,Você tem meu endereço...
01328,01328.mp4,Banda Cheiro de Amor,Pense Em Mim,Inspiração dos meus sonhos...
01329,01329.mp4,César Menotti e Fabiano,Tarde Demais,Só tem um jeito de você...
01330,01330.mp4,Jorge e Mateus,Voa Beija Flor,Você não sabe o que é amor
01331,01331.mp4,Chitãozinho e Xororó,Ai Maria,Ai Maria...
01332,01332.mp4,Raça Negra,Boa Sorte,Me cansei de tudo que...
01333,01333.mp4,Kátia,Direitos,Você me aceitou...
01334,01334.mp4,Tim Maia,Está Difícil De Esquecer,Não foi nada em vão...
01335,01335.mp4,Leonardo,Flor Do Meu Sertão,Saudade quando chega...
01336,01336.mp4,Wando,Gazela,Houve um tempo...
01337,01337.mp4,Banda Eva,Lugar Da Alegria,Eu quero o que se dá do seu...
01338,01338.mp4,Luan Santana,Meteoro,Te dei o sol te dei o mar...
01339,01339.mp4,Rick Vallen,Pra Ser Amor,Pra ser amor...
01340,01340.mp4,Celia,Rio De Janeiro (Isso É O Meu Brasil),Oh...
01341,01341.mp4,Bruno e Marrone,Te Amo Tanto,Tanto...
01342,01342.mp4,Victor e Leo,Timidez,Timidez nunca me deixou...
01343,01343.mp4,Kelly Key,Tô Fora,Podia ser muito melhor...
01344,01344.mp4,Joana,Tô Morrendo De Saudade,Hoje a gente nem se fala...
01345,01345.mp4,Só Pra Contrariar,Tudo Menos Amor,Tudo que quiseres te darei...
01346,01346.mp4,Enzo e Rodrigo,Traz De Volta A Minha Vida,Outra vez você se foi e...
01347,01347.mp4,Marcos e Belutti,Tudo No Olhar,Olhe nos meus olhos...
01348,01348.mp4,Ângela Rô Rô,Viciei Em Você,Eu não quero mais querer...
01349,01349.mp4,Frenéticas,Você Escolheu Errado Seu Super-Herói,Se você pensa que é Átila...
01350,01350.mp4,Luan Santana,Você Não Sabe O Que É Amor,Não use mais o plural...
01351,01351.mp4,Tunai,Adeus Á Dor,Pelo que se passou pelo...
01352,01352.mp4,Daniel,Amiga,Você não aceita que eu...
01353,01353.mp4,Calcinha Preta,Bebo E Choro,Eu choro feito um menino...
01354,01354.mp4,Aviões do Forró,Blá Blá Blá,Que por mim você morre...
01355,01355.mp4,Max Vianna,Canções De Rei,Se eu fosse algum rei...
01356,01356.mp4,Eduardo Costa,Cansei De Ser Palhaço,Brigou chingou me deixou...
01357,01357.mp4,Eduardo Costa,Cena De Um Filme,Eu amei um alguém que me...
01358,01358.mp4,Wilson Sideral,Cinco Dias,Lá longe vai um automóvel...
01359,01359.mp4,Fernando e Sorocaba,Delegada,Delegada...
01360,01360.mp4,Ronnie Von,Dia De Folga,Eu almoço sozinho e você...
01361,01361.mp4,Victor e Leo,Estrela Cadente,Pararara papararara...
01362,01362.mp4,Latino,Eu Amo Você,Faz tempo que eu preciso...
01363,01363.mp4,Megh Stock,Inveja,O seu sorriso sempre foi...
01364,01364.mp4,Caetano Veloso,"Minha Voz, Minha Vida",Minha voz minha vida...
01365,01365.mp4,Joana,Nada Sério,Nada sério era sempre...
01366,01366.mp4,Maria Cecília e Rodolfo,Quem Ama Cuida,Não ligue se eu lhe perguntar...
01367,01367.mp4,Grupo Redenção,Samba Pra Yo Yo E Ya Ya,Vem cantar vem sambar...
01368,01368.mp4,João Bosco e Vinícius,Sem Esse Coração,Eu queria amar um pouco...
01369,01369.mp4,Paula Fernandes,Sem Você,Nas incertezas de um...
01370,01370.mp4,Ronnie Von,Tempo De Acordar,Eu acordei e notei...
01371,01371.mp4,Fernando e Sorocaba,A Casa Caiu,Eu tenho mais o que fazer...
01372,01372.mp4,Dorival Caymmi e Nana Caymmi,Acalanto,É tão tarde a manhã já vem...
01373,01373.mp4,Jorge e Mateus,Amor Covarde,Quando a gente fica junto...
01374,01374.mp4,Victor e Leo,Ao Vivo E Em Cores,Sem palavras assisto você...
01375,01375.mp4,Beth Carvalho,Cabô Meu Pai,O pai me disse que a...
01376,01376.mp4,Antônio Marcos,Cara A Cara,Cara a cara cara a cara...
01377,01377.mp4,Jorge Benjor,Carolina Carol Bela,Foi numa tarde de domingo...
